symbol,series,last_corp_announcement_date,last_corp_announcement,open_price,high_price,low_price,last_traded_price,prev_close_price,percent_change,traded_quantity,turnover_in_lakhs,timestamp
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,666.4,661.5,0.74,2513082,16732.85,16-11-2021 15:08
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18511,18118.75,18252.95,18130.5,0.68,202163,37064.95,16-11-2021 15:08
WIPRO,EQ,08-07-2021,Annual General Meeting,658.4,668.75,654.65,663,658.9,0.62,4887351,32463.25,16-11-2021 15:08
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7525,7650,7500.75,7574.7,7534.25,0.54,539384,41002.89,16-11-2021 15:08
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,8128.75,7535.05,8037.5,7503.1,7.12,2423541,192313.55,16-11-2021 15:13
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,965.95,925.55,962.35,928.4,3.66,6657033,63234.49,16-11-2021 15:13
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,526.85,506.2,519.6,505.45,2.8,52773484,274205.75,16-11-2021 15:13
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2769,2701,2751,2693.25,2.14,1177480,32313.7,16-11-2021 15:13
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1585.1,1605,1576,1600.85,1579.15,1.37,2512724,40011.61,16-11-2021 15:13
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2684.4,2739.15,2650.05,2708.95,2684.35,0.92,1131312,30498.7,16-11-2021 15:13
LT,EQ,28-07-2021,Annual General Meeting/Dividend - Rs 18 Per Share,1950,1979.95,1944,1961.15,1947.05,0.72,1975056,38624.59,16-11-2021 15:13
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18511,18118.75,18250,18130.5,0.66,204222,37440.73,16-11-2021 15:13
WIPRO,EQ,08-07-2021,Annual General Meeting,658.4,668.75,654.65,663,658.9,0.62,5008043,33263.92,16-11-2021 15:13
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,665.5,661.5,0.6,2589939,17244.59,16-11-2021 15:13
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,8128.75,7535.05,8037.5,7503.1,7.12,2423541,192313.55,16-11-2021 15:14
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,965.95,925.55,962.35,928.4,3.66,6657033,63234.49,16-11-2021 15:14
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,526.85,506.2,519.6,505.45,2.8,52773484,274205.75,16-11-2021 15:14
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2769,2701,2751,2693.25,2.14,1177480,32313.7,16-11-2021 15:14
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1585.1,1605,1576,1600.85,1579.15,1.37,2512724,40011.61,16-11-2021 15:14
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2684.4,2739.15,2650.05,2708.95,2684.35,0.92,1131312,30498.7,16-11-2021 15:14
LT,EQ,28-07-2021,Annual General Meeting/Dividend - Rs 18 Per Share,1950,1979.95,1944,1961.15,1947.05,0.72,1975056,38624.59,16-11-2021 15:14
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18511,18118.75,18250,18130.5,0.66,204222,37440.73,16-11-2021 15:14
WIPRO,EQ,08-07-2021,Annual General Meeting,658.4,668.75,654.65,663,658.9,0.62,5008043,33263.92,16-11-2021 15:14
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,665.5,661.5,0.6,2589939,17244.59,16-11-2021 15:14
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,8128.75,7535.05,8062,7503.1,7.45,2593785,206027.46,16-11-2021 15:27
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,965.95,925.55,957.7,928.4,3.16,7268777,69107.17,16-11-2021 15:27
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,526.85,506.2,517.95,505.45,2.47,55341999,287523.82,16-11-2021 15:27
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2769,2701,2750.55,2693.25,2.13,1234700,33887.7,16-11-2021 15:27
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1585.1,1605,1576,1600.3,1579.15,1.34,2810924,44778.02,16-11-2021 15:27
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2684.4,2739.15,2650.05,2713.5,2684.35,1.09,1219314,32883.56,16-11-2021 15:27
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,665,661.5,0.53,2762237,18389.04,16-11-2021 15:27
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18511,18118.75,18225,18130.5,0.52,215015,39405.84,16-11-2021 15:27
LT,EQ,28-07-2021,Annual General Meeting/Dividend - Rs 18 Per Share,1950,1979.95,1944,1956.3,1947.05,0.48,2222511,43462.98,16-11-2021 15:27
INFY,EQ,26-10-2021,Interim Dividend - Rs 15 Per Sh,1790,1808.95,1777,1791.95,1787.15,0.27,5879247,105684.17,16-11-2021 15:27
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,8128.75,7535.05,8062,7503.1,7.45,2593785,206027.46,16-11-2021 15:28
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,965.95,925.55,957.7,928.4,3.16,7268777,69107.17,16-11-2021 15:28
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,526.85,506.2,517.95,505.45,2.47,55341999,287523.82,16-11-2021 15:28
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2769,2701,2750.55,2693.25,2.13,1234700,33887.7,16-11-2021 15:28
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1585.1,1605,1576,1600.3,1579.15,1.34,2810924,44778.02,16-11-2021 15:28
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2684.4,2739.15,2650.05,2713.5,2684.35,1.09,1219314,32883.56,16-11-2021 15:28
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,665,661.5,0.53,2762237,18389.04,16-11-2021 15:28
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18511,18118.75,18225,18130.5,0.52,215015,39405.84,16-11-2021 15:28
LT,EQ,28-07-2021,Annual General Meeting/Dividend - Rs 18 Per Share,1950,1979.95,1944,1956.3,1947.05,0.48,2222511,43462.98,16-11-2021 15:28
INFY,EQ,26-10-2021,Interim Dividend - Rs 15 Per Sh,1790,1808.95,1777,1791.95,1787.15,0.27,5879247,105684.17,16-11-2021 15:28
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,8128.75,7535.05,8049.05,7503.1,7.28,2606447,207047.81,16-11-2021 15:29
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,965.95,925.55,956.85,928.4,3.06,7326805,69662.53,16-11-2021 15:29
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,526.85,506.2,517.9,505.45,2.46,55546997,288588.87,16-11-2021 15:29
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2769,2701,2750.85,2693.25,2.14,1239035,34006.93,16-11-2021 15:29
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1585.1,1605,1576,1600.6,1579.15,1.36,2837327,45200.61,16-11-2021 15:29
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2684.4,2739.15,2650.05,2713.3,2684.35,1.08,1225676,33056.24,16-11-2021 15:29
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,664.35,661.5,0.43,2772839,18459.34,16-11-2021 15:29
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18511,18118.75,18208.65,18130.5,0.43,215543,39502.03,16-11-2021 15:29
LT,EQ,28-07-2021,Annual General Meeting/Dividend - Rs 18 Per Share,1950,1979.95,1944,1953.35,1947.05,0.32,2241878,43841.27,16-11-2021 15:29
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7525,7650,7500.75,7550.55,7534.25,0.22,591762,44959.65,16-11-2021 15:29
ONGC,EQ,08-09-2021,Dividend - Rs 1.85 Per Share,159.4,159.7,156.8,157.6,157.8,0.29,12956283,20482.59,17-11-2021 09:15
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,943.15,943.9,919,923,938.15,0.14,1925000,17911.74,17-11-2021 09:15
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,189,191.35,186.5,187.8,188.3,0.11,17404748,32867.13,17-11-2021 09:15
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3165,3209,3120.1,3154.8,3168.7,0.1,1400107,44246.88,17-11-2021 09:15
WIPRO,EQ,08-07-2021,Annual General Meeting,658.4,668.75,654.65,662,658.9,0.08,5663547,37594.62,17-11-2021 09:15
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2684.4,2739.15,2650.05,2712,2684.35,0.06,1233796,33276.34,17-11-2021 09:15
SHREECEM,EQ,22-07-2021,Dividend - Rs 60 Per Share,29239.85,29275.45,28002.25,28150,29077.2,0.04,46214,13127.39,17-11-2021 09:15
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,158.6,159.1,159.75,0.03,8505431,13643.56,17-11-2021 09:15
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3751,3760,3681,3691,3742.6,0.01,199179,7414.18,17-11-2021 09:15
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3214.7,3165.05,3210,3151.7,1.85,132572,4241.2,17-11-2021 09:21
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8138.3,8015.05,8128.75,8050.35,0.97,97119,7855.51,17-11-2021 09:21
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,524.25,520.25,523.35,519.05,0.83,2624238,13713.74,17-11-2021 09:21
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2729.95,2749.55,2720,2732.5,2710.3,0.82,98226,2688.66,17-11-2021 09:21
TATACONSUM,EQ,10-06-2021,Annual General Meeting/Dividend - Rs 4.05 Per Share,833.9,839.9,833.05,839.85,833.4,0.77,68922,577.39,17-11-2021 09:21
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,237,235.65,236.9,235.45,0.62,979697,2315.42,17-11-2021 09:21
NTPC,EQ,20-09-2021,Annual General Meeting,134,135.2,134,135.05,134.3,0.56,173367,233.2,17-11-2021 09:21
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1165,1150,1159.45,1153,0.56,113309,1315.43,17-11-2021 09:21
ONGC,EQ,08-09-2021,Dividend - Rs 1.85 Per Share,157,158,156.6,157.9,157.15,0.48,519517,816.73,17-11-2021 09:21
WIPRO,EQ,08-07-2021,Annual General Meeting,661.45,667.05,659.55,663.45,661.45,0.3,275320,1828.7,17-11-2021 09:21
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,137.55,134.3,2.42,2713944,3707.25,17-11-2021 09:45
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,534,520.25,531.55,519.05,2.41,15722438,83267.6,17-11-2021 09:45
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3225,3165.05,3203.95,3151.7,1.66,389774,12495.84,17-11-2021 09:45
TATACONSUM,EQ,10-06-2021,Annual General Meeting/Dividend - Rs 4.05 Per Share,833.9,847.35,833.05,845.7,833.4,1.48,294013,2477.06,17-11-2021 09:45
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1171,1150,1169.25,1153,1.41,273208,3182.85,17-11-2021 09:45
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,959.95,979,955.05,972.85,960.3,1.31,1510608,14645.04,17-11-2021 09:45
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8160,8015.05,8137,8050.35,1.08,291357,23644.79,17-11-2021 09:45
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,238.25,235.65,237.9,235.45,1.04,3635137,8623.27,17-11-2021 09:45
ONGC,EQ,08-09-2021,Dividend - Rs 1.85 Per Share,157,158.75,156.6,158.6,157.15,0.92,1846263,2915.99,17-11-2021 09:45
LT,EQ,28-07-2021,Annual General Meeting/Dividend - Rs 18 Per Share,1949,1977,1943.55,1972.6,1955.3,0.88,463952,9115.26,17-11-2021 09:45
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,535,520.25,534.85,519.05,3.04,19008166,100766.09,17-11-2021 09:57
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,137.2,134.3,2.16,3628472,4962.3,17-11-2021 09:57
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1175.5,1150,1174.3,1153,1.85,378684,4418.75,17-11-2021 09:57
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,504.8,491,504.2,495.1,1.84,5879383,29312.84,17-11-2021 09:57
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3225,3165.05,3208.6,3151.7,1.81,469493,15044.43,17-11-2021 09:57
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,190.35,187,190.1,187.6,1.33,1843316,3484.24,17-11-2021 09:57
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8192.05,8015.05,8155,8050.35,1.3,411827,33480.83,17-11-2021 09:57
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,238.25,235.65,238.15,235.45,1.15,4719593,11203.84,17-11-2021 09:57
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,959.95,979,955.05,971,960.3,1.11,1803091,17480.61,17-11-2021 09:57
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1035.6,1014,1031,1020.9,0.99,832734,8530.03,17-11-2021 09:57
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.5,520.25,536.25,519.05,3.31,20521363,108867.88,17-11-2021 10:00
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,137.35,134.3,2.27,3730238,5102.22,17-11-2021 10:00
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1175.5,1150,1173.3,1153,1.76,392989,4586.57,17-11-2021 10:00
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,504.8,491,503.5,495.1,1.7,6090204,30374.89,17-11-2021 10:00
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3225,3165.05,3201.5,3151.7,1.58,476839,15279.78,17-11-2021 10:00
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8192.05,8015.05,8154.35,8050.35,1.29,419204,34081.58,17-11-2021 10:00
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,190.35,187,190,187.6,1.28,1886674,3566.76,17-11-2021 10:00
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,238.25,235.65,238,235.45,1.08,4800909,11397.36,17-11-2021 10:00
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,959.95,979,955.05,970,960.3,1.01,1846198,17898.89,17-11-2021 10:00
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1035.6,1014,1030.55,1020.9,0.95,848187,8689.25,17-11-2021 10:00
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,535.75,519.05,3.22,21338950,113250.08,17-11-2021 10:01
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,137.2,134.3,2.16,5182605,7095.5,17-11-2021 10:01
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1175.5,1150,1173,1153,1.73,399685,4665.12,17-11-2021 10:01
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,504.8,491,503.15,495.1,1.63,6322428,31543.23,17-11-2021 10:01
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3225,3165.05,3200.5,3151.7,1.55,485301,15550.65,17-11-2021 10:01
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,190.35,187,190.05,187.6,1.31,1939154,3666.55,17-11-2021 10:01
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8192.05,8015.05,8139.8,8050.35,1.11,424795,34536.9,17-11-2021 10:01
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1035.6,1014,1032.1,1020.9,1.1,865902,8871.86,17-11-2021 10:01
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,238.25,235.65,237.95,235.45,1.06,4856607,11530.07,17-11-2021 10:01
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,959.95,979,955.05,970.35,960.3,1.05,1860831,18040.94,17-11-2021 10:01
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,535.6,519.05,3.19,21930065,116413.56,17-11-2021 10:03
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,137.05,134.3,2.05,5234619,7166.72,17-11-2021 10:03
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1175.5,1150,1173,1153,1.73,410022,4786.39,17-11-2021 10:03
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3225,3165.05,3200.75,3151.7,1.56,489653,15689.95,17-11-2021 10:03
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,504.8,491,502.3,495.1,1.45,6460435,32236.92,17-11-2021 10:03
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,190.35,187,189.85,187.6,1.2,1996234,3774.88,17-11-2021 10:03
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1035.6,1014,1033.15,1020.9,1.2,890866,9129.68,17-11-2021 10:03
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,959.95,979,955.05,970.3,960.3,1.04,1884010,18265.67,17-11-2021 10:03
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8192.05,8015.05,8133.55,8050.35,1.03,437485,35568.32,17-11-2021 10:03
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,238.25,235.65,237.8,235.45,1,4909921,11657.13,17-11-2021 10:03
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,534.25,519.05,2.93,22473894,119322.89,17-11-2021 10:05
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,137.1,134.3,2.08,5281290,7230.61,17-11-2021 10:05
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3225,3165.05,3204.9,3151.7,1.69,496778,15918.01,17-11-2021 10:05
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1175.5,1150,1172.2,1153,1.67,421603,4922.13,17-11-2021 10:05
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,504.8,491,503.05,495.1,1.61,6609869,32987.87,17-11-2021 10:05
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1036,1014,1035.8,1020.9,1.46,941557,9653.97,17-11-2021 10:05
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,190.35,187,189.9,187.6,1.23,2027348,3833.92,17-11-2021 10:05
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,238.25,235.65,237.9,235.45,1.04,4944630,11739.54,17-11-2021 10:05
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,959.95,979,955.05,970,960.3,1.01,1902647,18446.35,17-11-2021 10:05
LT,EQ,28-07-2021,Annual General Meeting/Dividend - Rs 18 Per Share,1949,1978.9,1943.55,1974,1955.3,0.96,601210,11823.76,17-11-2021 10:05
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,531.85,519.05,2.47,26323934,139816.94,17-11-2021 10:24
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1179.9,1150,1178.25,1153,2.19,602091,7046.87,17-11-2021 10:24
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.85,134.3,1.9,6439024,8815.02,17-11-2021 10:24
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,505.4,491,504.25,495.1,1.85,8503423,42534.97,17-11-2021 10:24
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3225,3165.05,3207,3151.7,1.75,536457,17189.58,17-11-2021 10:24
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1037,1020.9,1.58,1239767,12748.4,17-11-2021 10:24
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,190.35,187,190.2,187.6,1.39,2416799,4573.55,17-11-2021 10:24
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,238.75,235.65,238.6,235.45,1.34,6596898,15670.93,17-11-2021 10:24
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,959.95,979,955.05,970.1,960.3,1.02,2104207,20397.55,17-11-2021 10:24
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7636,7521.25,7631.85,7555.7,1.01,153997,11697.23,17-11-2021 10:24
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1187.7,1150,1187.45,1153,2.99,739176,8668.76,17-11-2021 10:38
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,531.7,519.05,2.44,27326818,145149.13,17-11-2021 10:38
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,137.25,134.3,2.2,6838783,9362.98,17-11-2021 10:38
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3225,3165.05,3216.4,3151.7,2.05,602798,19322.27,17-11-2021 10:38
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,505.4,491,503.9,495.1,1.78,8959558,44834.52,17-11-2021 10:38
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1038,1020.9,1.67,1398423,14397.04,17-11-2021 10:38
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,190.95,187,190.55,187.6,1.57,2721870,5154.95,17-11-2021 10:38
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7671,7521.25,7666.05,7555.7,1.46,215578,16410.08,17-11-2021 10:38
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,239.2,235.65,238.8,235.45,1.42,7273148,17286.09,17-11-2021 10:38
HDFCLIFE,EQ,30-06-2021,Dividend - Rs 2.02 Per Sh,714.2,721.2,712.95,721.05,713.6,1.04,585271,4198.56,17-11-2021 10:38
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1188.75,1150,1184.5,1153,2.73,805009,9449.84,17-11-2021 10:40
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,531.95,519.05,2.49,27534516,146252.34,17-11-2021 10:40
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,137.2,134.3,2.16,7143539,9780.93,17-11-2021 10:40
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3225,3165.05,3214.95,3151.7,2.01,613472,19665.58,17-11-2021 10:40
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,191.2,187,191,187.6,1.81,2972721,5633.31,17-11-2021 10:40
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,505.4,491,503.25,495.1,1.65,9070134,45391.49,17-11-2021 10:40
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,239.4,235.65,239.2,235.45,1.59,7633099,18146.17,17-11-2021 10:40
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1036.65,1020.9,1.54,1414973,14568.7,17-11-2021 10:40
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7681.9,7521.25,7671,7555.7,1.53,236002,17977.66,17-11-2021 10:40
HDFCLIFE,EQ,30-06-2021,Dividend - Rs 2.02 Per Sh,714.2,721.2,712.95,720.05,713.6,0.9,616993,4427.11,17-11-2021 10:40
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1188.75,1150,1184.05,1153,2.69,836109,9818.26,17-11-2021 10:47
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,532.25,519.05,2.54,27861662,147992.79,17-11-2021 10:47
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,137.2,134.3,2.16,7281884,9971.08,17-11-2021 10:47
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3225,3165.05,3219.1,3151.7,2.14,643970,20646.26,17-11-2021 10:47
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,191.2,187,191,187.6,1.81,3096270,5869.29,17-11-2021 10:47
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,505.4,491,503.4,495.1,1.68,9215774,46124.95,17-11-2021 10:47
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7681.9,7521.25,7675.85,7555.7,1.59,254127,19368.7,17-11-2021 10:47
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1035.4,1020.9,1.42,1446276,14893.17,17-11-2021 10:47
